title,author,url,Keyword
Research on Sentiment Analysis Model of Short Text,"(Dhar et al., 2023)",https://www.researchgate.net/publication/374547885_Research_on_Sentiment_Analysis_Model_of_Short_Text,classifying sentiment sentiment analysis sentiment monitoring application sentiment existing sentiment sentiment short sentiment expressed sentiment various user sentiment tone sentiment
Exploring real-time sentiment analysis prototype for retail industry,"(Chong & Juddoo, 2022)",https://www.researchgate.net/publication/375634655_Exploring_real-time_sentiment_analysis_prototype_for_retail_industry,sentiment classification sentiment analysis processing sentiment sentiment realtime realtime sentiment sentiment test customer sentiment study sentiment performance sentiment realtime analytics
Sentiment Analysis of Educational Institutions for Getting Admission,"(Sridevi, 2023)",https://www.researchgate.net/publication/373233089_Sentiment_Analysis_of_Educational_Institutions_for_Getting_Admission,sentiment score sentiment analysis view sentiment incorporating sentiment sentiment review institution sentiment sentiment distribution application sentiment sentiment reasoner sentiment pattern
Sentiment Analysis in Tamil Text,"(Malathkar, 2023)",https://www.researchgate.net/publication/375558508_Sentiment_Analysis_in_Tamil_Text,sentiment analysis sentiment classification explores sentiment tamil text understanding sentiment enhancing sentiment analysis tamil sentiment expressed tamil language accurate sentiment
Exploration of sentiment analysis in twitter propaganda: a deep dive,"(Vijay et al., 2023)",https://www.researchgate.net/publication/374844563_Exploration_of_sentiment_analysis_in_twitter_propaganda_a_deep_dive,sentiment classification detecting sentiment text sentiment sentiment accuracy twitter sentiment sentiment analysis approach twitter analysis twitter twitter dataset model sentiment
A Study Analyzing an Innovative Approach to Sentiment Analysis with VADER,"(Chadha & Chaudhary, 2023)",https://www.researchgate.net/publication/374782701_A_Study_Analyzing_an_Innovative_Approach_to_Sentiment_Analysis_with_VADER?_tp=eyJjb250ZXh0Ijp7ImZpcnN0UGFnZSI6InNpZ251cCIsInBhZ2UiOiJzZWFyY2giLCJwcmV2aW91c1BhZ2UiOiJob21lIn19,sentiment lexicon sentiment analysis sentiment analyzing analyzing sentiment sentiment reasoner sentiment score utilizes sentiment dictionary sentiment phrase sentiment weighted sentiment
Artificial Intelligence in Tongue Image Recognition,"(Chu et al., 2023)",https://www.researchgate.net/publication/373412204_Artificial_Intelligence_in_Tongue_Image_Recognition,tongue recognition tongue image analysis tongue tongue diagnosis feature tongue recognition reviewed texture tongue model tongue recognition model recognition look
Deep Learning in Image Recognition,"(Huang, 2023)",https://www.researchgate.net/publication/372822525_Deep_Learning_in_Image_Recognition,recognition field recognition mainly recognition feature recognition speech image recognition speech recognition recognition important ai development deep learning recognition remote
Research on Recognition of Coal and Gangue Based on Laser Speckle Images,"(Li et al., 2023)",https://www.researchgate.net/publication/375629500_Research_on_Recognition_of_Coal_and_Gangue_Based_on_Laser_Speckle_Images,classification coal gangue recognition recognition method coal gangue image coal recognition using coal processing recognition achieved extraction recognition gangue image
CMKG: Construction Method of Knowledge Graph for Image Recognition,"(Chen et al., 2023)",https://www.researchgate.net/publication/374585074_CMKG_Construction_Method_of_Knowledge_Graph_for_Image_Recognition,recognition technology image knowledge recognition knowledge multimodal knowledge recognition algorithm image recognition feature image recognition relationship knowledge management recognition result
Food Image Recognition based on ResNet,"(Xiong, 2023)",https://www.researchgate.net/publication/372823755_Food_Image_Recognition_based_on_ResNet,food recognition food image category food robot food automatic food food given image recognition recognition based image classification recognition aim
SimCLR-Inception: An Image Representation Learning and Recognition Model for Robot Vision,"(Jin et al., 2023)",https://www.researchgate.net/publication/375352947_SimCLR-Inception_An_Image_Representation_Learning_and_Recognition_Model_for_Robot_Vision,recognition robot recognition model classify image improving recognition recognition accuracy image recognition robot vision image feature recognition using learn image
Exploring acceptance of autonomous vehicle policies using KeyBERT and SNA: Targeting engineering students,"(Ha & Kim, 2023)",https://www.researchgate.net/publication/372445132_Exploring_acceptance_of_autonomous_vehicle_policies_using_KeyBERT_and_SNA_Targeting_engineering_students,text mining acceptance autonomous approach csna semantic keywords applied textmining improved textmining policy study vehicle av textmining
Unsupervised Keyword Extraction for Hashtag Recommendation in Social Media,"(Jafar et al., 2023)",https://www.researchgate.net/publication/370627371_Unsupervised_Keyword_Extraction_for_Hashtag_Recommendation_in_Social_Media,suggest hashtags hashtag recommendation generating hashtags hashtags hashtags long hashtags user method hashtag hashtags short hashtag keyword extraction
Automated Creation of a Repository for Learning Words in the Area of Computer Science by Keyword Extraction Methods and Text Classification,"(Hernandez Barrera et al., 2023)",https://www.researchgate.net/publication/374916660_Automated_Creation_of_a_Repository_for_Learning_Words_in_the_Area_of_Computer_Science_by_Keyword_Extraction_Methods_and_Text_Classification,terminology learner keyword extraction terminology keywords keywords stored learning word terminology learning classification word2vec word learning keyphrase extraction use keyword
Government plans in the 2016 and 2021 Peruvian presidential elections: A natural language processing analysis of the health chapters,"(Carrillo et al., 2023)",https://www.researchgate.net/publication/364727840_Government_plans_in_the_2016_and_2021_Peruvian_presidential_elections_A_natural_language_processing_analysis_of_the_health_chapters,keywords extraction processing nlp nlp analysis keywords based plan nlp keywords identified nlp algorithm extract keywords textrank keywords automatic keywords
Anticancer Recipe Recommendation Based on Cancer Dietary Knowledge Graph,"(Tang et al., 2023)",https://www.researchgate.net/publication/374815250_Anticancer_Recipe_Recommendation_Based_on_Cancer_Dietary_Knowledge_Graph,user dietary user diet recommendation algorithm diet recommendation user recipe recipe knowledge recipe recommendation recipe user recipe use recommendation obtain
CGRS: Collaborative Knowledge Propagation Graph Attention Network for Recipes Recommendation,"(Zhang et al., 2023)",https://www.researchgate.net/publication/372039792_CGRS_Collaborative_Knowledge_Propagation_Graph_Attention_Network_for_Recipes_Recommendation,recommendation method collaborative information collaborative message collaborative knowledge recommendation task recommendation influenced traditional recommendation recipe collaborative knowledge propagation collaborative
Recipe Recommendation by Ingredients Detection,"(Dmonte, Chudasama, & Turakhia, 2022)",https://www.researchgate.net/publication/360286013_Recipe_Recommendation_by_Ingredients_Detection,cuisine keywords recipe detecting ingredient cooking recipe recommendation daily cooking cooking using recipe smart culinary recommend recipe cooking routine
Flight Delay Prediction With Priority Information of Weather and Non-Weather Features,"(Li et al., 2023)",https://www.researchgate.net/publication/371322208_Flight_Delay_Prediction_With_Priority_Information_of_Weather_and_Non-Weather_Features,predict flight flight delay affect flight factor flight future flight increase flight airport management feature flight random forest impact flight
WeaGAN: Weather-Aware Graph Attention Network for Traffic Prediction,"(Wang & Luo, 2023)",https://www.researchgate.net/publication/374311830_WeaGAN_Weather-Aware_Graph_Attention_Network_for_Traffic_Prediction,weather traffic traffic prediction weather attention propose weatheraware weatheraware graph traffic data traffic adaptively congestion transportation year traffic traffic condition
Advancing Parsimonious Deep Learning Weather Prediction using the HEALPix Mes,"(Karlbauer et al., 2023)",https://www.researchgate.net/publication/374331054_Advancing_Parsimonious_Deep_Learning_Weather_Prediction_using_the_HEALPix_Mes,weather forecasting weather prediction weather forecast learning weather healpix forecast day forecast global weather forecast seven stateoftheart forecast advancing weather
An efficient hybrid weather prediction model based on deep learning,"(Can, 2023)",https://www.researchgate.net/publication/372320535_An_efficient_hybrid_weather_prediction_model_based_on_deep_learning,weather prediction learningbased weather meteorological data weather event meteorological learning machine according weather climatic event jena dataset hybrid weather
IOT-Based Weather Monitoring and Weather Prediction Using ML,"(Vadalia et al., 2023)",https://www.researchgate.net/publication/368921261_IOT-Based_Weather_Monitoring_and_Weather_Prediction_Using_ML,iotbased weather iot use weather forecasting weather information iot thing iot io web prediction weather android io iotbased
Exploring the Contextual Elements of Book Use to Improve Book Recommender Systems,"(Shim, 2022)",https://www.researchgate.net/publication/366790664_Exploring_the_Contextual_Elements_of_Book_Use_to_Improve_Book_Recommender_Systems,book search book recommender book use recommender research recommender design reader advisory reader various content analysis affecting book regarding book
Reliable Book Recommender System: An Evaluation and Comparison of Collaborative Filtering Algorithms,"(Kova?evi? & Maeti?, 2022)",https://www.researchgate.net/publication/356288649_Reliable_Book_Recommender_System_An_Evaluation_and_Comparison_of_Collaborative_Filtering_Algorithms,use recommender collaborative filtering recommender algorithm recommendation research recommender provide construct recommender customer recommender recommender defined factorizationbased recommender suggestion customer
A Proactive University Library Book Recommender System,"(Mekonnen & Zuva, 2020)",https://www.researchgate.net/publication/347876671_A_Proactive_University_Library_Book_Recommender_System,recommender technique implement recommender recommendation prototype information recommender recommendation avoiding recommender combined recommender proposed preference collaborative book recommender recommends relevant
An Approach to Incorporate Textual Reviews in Book Recommender System,"(Kumar & Chawla, 2021)",https://www.researchgate.net/publication/360544767_An_Approach_to_Incorporate_Textual_Reviews_in_Book_Recommender_System,book recommender recommender provides recommendation information existing recommender recommender integrates recommender widely recommendation based recommendation reliability recommender higher recommendation
"An anatomization of research paper recommender system: Overview, approaches and challenges","(Sharma et al., 2023)",https://www.researchgate.net/publication/365862361_An_anatomization_of_research_paper_recommender_system_Overview_approaches_and_challenges,recommendation approach recommendation algorithm recommendation class collaborative filtering approach collaborative recommender popular recommending popular paper recommender efficacious recommender feature collaborative
A Serendipitous Research Paper Recommender System,"(Maake et al., 2019)",https://www.researchgate.net/publication/330521866_A_Serendipitous_Research_Paper_Recommender_System,corresponding keywords keywords originating relationship research text mining utilised querying discovery methodology research research recommendation bisociative recommendation domain information knowledge
Probabilistic Model Using Bayes Theorem Research Paper Recommender System,"(Nainwal et al., 2021)",https://www.researchgate.net/publication/348227623_Probabilistic_Model_Using_Bayes_Theorem_Research_Paper_Recommender_System,recommender using recommender application paper recommender bayes classifier strategy recommender opt recommender label recommendation bayes algorithm recommender help recommender
Building a Recommender System to Predict the Shape of Bacteria in Urine Cytobacteriological Examination Using Machine Learning,"(Lafraxo et al., 2023)",https://www.researchgate.net/publication/374001533_Building_a_Recommender_System_to_Predict_the_Shape_of_Bacteria_in_Urine_Cytobacteriological_Examination_Using_Machine_Learning,classification algorithm build recommender proposed recommender recommender predicts random forest algorithm prediction shape bacteria recommender allows machine learning accuracy classification
Information Processing in Research Paper Recommender System Classes,"(Maake et al., 2019)",https://www.researchgate.net/publication/334047165_Information_Processing_in_Research_Paper_Recommender_System_Classes,recommending research paper recommender paper recommendation recommender developed recommendation related used recommending improve recommendation research community research paper recommender published
A Scalable Hybrid Research Paper Recommender System for Microsoft Academic,"(Kanakia et al., 2019)",https://www.researchgate.net/publication/333067643_A_Scalable_Hybrid_Research_Paper_Recommender_System_for_Microsoft_Academic,recommendation application paper recommender recommender use recommendation produced generated recommendation provides recommendation recommender used recommendation result paper recommendation based recommendation
Artificial Intelligence Algorithms for Collaborative Book Recommender Systems,"(Tegetmeier et al., 2023)",https://www.researchgate.net/publication/371413320_Artificial_Intelligence_Algorithms_for_Collaborative_Book_Recommender_Systems,book recommender recommending book personalized recommendation recommendation book method recommending recommender provide recommend book recommender especially recommender book user
Fake News Detection and Analysis,"(Zhang et al., 2023)",https://www.researchgate.net/publication/375114590_Fake_News_Detection_and_Analysis,news content spreading fake news aspect news practically election outbreak aspect clickbait news significantly counterfeit news embedding news spread fake
Neural Fake Det Net - Detection and Classification of AI Generated Fake News,"(Poorva, 2023)",https://www.researchgate.net/publication/371323823_Neural_Fake_Det_Net_-_Detection_and_Classification_of_AI_Generated_Fake_News,news language generate news news model news study news spread news medium news advancement news menaced news growing news explosion
Fake News Detection Using Knowledge Graph and Graph Convolutional Network,"(Nguyen & Do, 2023)",https://www.researchgate.net/publication/375114549_Fake_News_Detection_Using_Knowledge_Graph_and_Graph_Convolutional_Network,news datasets datasets research dataset proposed dataset research vietnamese datasets vietnamese dataset datasets essentially research fake word dataset datasets
Fake News Detection using Machine Learning - A Working Model of Fake News Detection,"(Nagalakshmi et al., 2023)",https://www.researchgate.net/publication/371171089_Fake_News_Detection_using_Machine_Learning_-_A_Working_Model_of_Fake_News_Detection,classify news datasets news news real news primary fake project news increasingly fake news machine learning project aim objective project
Mobile Game of the Generals 3D: An Original Filipino Board Game Going Mobile,"(Nabablit, 2023)",https://www.researchgate.net/publication/375087587_Mobile_Game_of_the_Generals_3D_An_Original_Filipino_Board_Game_Going_Mobile,mobile game game filipino game study game used mobilebased game board game game 3d game widely game resembles salpakan game
Development of a 3D Immersive Game for Games and Systems Requirements Capture,"(Hainey, 2023)",https://www.researchgate.net/publication/374545173_Development_of_a_3D_Immersive_Game_for_Games_and_Systems_Requirements_Capture,game educational game development requirement game programme curriculum software game development game developed game requirement entertainment teaching requirement requirement software
3D Zombie Hunting Game using VR,"(Noor et al., 2023)",https://www.researchgate.net/publication/370677128_3D_Zombie_Hunting_Game_using_VR,addition joystick joystick game functionality vrbox joystick joystick used improved joystick movement joystick player immersive joystick total game using
"A Multi-Modal Framework for Autonomous Game Content Generation: Integrating Large Language Models, Text-to-Image, and Text-to-3D Technologies with Voxel Game Engines","(Braga, 2023)",https://www.researchgate.net/publication/372391065_A_Multi-Modal_Framework_for_Autonomous_Game_Content_Generation_Integrating_Large_Language_Models_Text-to-Image_and_Text-to-3D_Technologies_with_Voxel_Game_Engines,game creation content generation generation text generated game game content text generation ai creating game development development game automatic generation
Collision Detection in 2D Games,"(Mileff, 2023)",https://www.researchgate.net/publication/374083225_COLLISION_DETECTION_IN_2D_GAMES,game collision 2d collision collision detection aspect game detection game object game 2d game game object collision bounding box
"Rancang Bangun Game 2D "" East Java Adventure"" Menggunakan Unity","(Putri & Taurusta, 2023)",https://www.researchgate.net/publication/374891263_Rancang_Bangun_Game_2D_East_Java_Adventure_Menggunakan_Unity,develop game game researcher display game adventure game java adventure indonesia experience generation indonesia stress younger game tested experience stress
"2D Game Development Using Unity Engine: ""Minotscape""","(Prakash, 2023)",https://www.researchgate.net/publication/373384290_2D_GAME_DEVELOPMENT_USING_UNITY_ENGINE_MINOTSCAPE,2d gaming 2d game game exploring gaming objective popularity 2d graphic gameplay develop 2d enjoying 2d game development compelling gameplay
Perancangan Game Kasual Pongo Tap Pixel Art 2D,"(Saputra & Ciptaningrum, 2023)",https://www.researchgate.net/publication/375183747_Perancangan_Game_Kasual_Pongo_Tap_Pixel_Art_2D,gameplay orangutan game design information orangutan regarding gameplay habitat adventure game interactive game concept orangutan habitat video game gameplay
Game Design For an Environmental-themed 2D Adventure Mobile Game,"(Prasetyo et al., 2022)",https://www.researchgate.net/publication/365909245_Game_Design_For_an_Environmental-themed_2D_Adventure_Mobile_Game,game technology game medium technology medium type game rpg mobile game game attraction game based play game make game
JABBERWOCK: A Tool for WebAssembly Dataset Generation and Its Application to Malicious Website Detection,"(Komiya et al., 2023)",https://www.researchgate.net/publication/371490719_JABBERWOCK_A_Tool_for_WebAssembly_Dataset_Generation_and_Its_Application_to_Malicious_Website_Detection,sample malicious malicious sample sample jabberwock malicious website existing malicious website detection evaluation jabberwock jabberwock automatically provide malicious jabberwock javascriptbased
Adaptive segmented webpage text based malicious website detection,"(Sun et al., 2022)",https://www.researchgate.net/publication/362401994_Adaptive_segmented_webpage_text_based_malicious_website_detection,malicious website text malicious website detection detecting malicious detect malicious website deep result malicious caused webpage extent malicious integrity webpage
Machine Learning System for Malicious Website Detection using Concept Drift Detection,"(Vyawhare et al., 2022)",https://www.researchgate.net/publication/360974483_Machine_Learning_System_for_Malicious_Website_Detection_using_Concept_Drift_Detection,classifying malicious cybersecuritysystems malicious threat cybersecurity extraction malicious cybersecuritysystems cybersecurity malicious website robust cybersecuritysystems attack vector cybersecurity miscreant
A Novel Approach for Detection of Malicious Websites using Machine Learning Techniques,"(Sirajuddin et al., 2023)",https://www.researchgate.net/publication/370483681_A_Novel_Approach_for_Detection_of_Malicious_Websites_using_Machine_Learning_Techniques,malicious website website infects detection malicious visit malicious malicious target change malicious redirects malicious malicious characteristic malicious characterizing web
An Improved Ensemble Deep Learning Model Based on CNN for Malicious Website Detection,"(Do et al., 2022)",https://www.researchgate.net/publication/363075299_An_Improved_Ensemble_Deep_Learning_Model_Based_on_CNN_for_Malicious_Website_Detection,websitephishing detectiondeep phishing website classifier cnn malicious webpage known phishing cnn deep solution phishing cnnbigru promising phishing proposed cnnbigru
Named Entity Recognition of Chinese Crop Diseases and Pests Based on RoBERTa-wwm with Adversarial Training,"(Liang et al., 2023)",https://www.researchgate.net/publication/369460866_Named_Entity_Recognition_of_Chinese_Crop_Diseases_and_Pests_Based_on_RoBERTa-wwm_with_Adversarial_Training,pest corpus entity recognition pest knowledge pest entity word recognition pest text pest model crop disease classification corpus
A Recognition Method of Crop Diseases and Insect Pests Based on Transfer Learning and Convolution Neural Network,"(Liu et al., 2022)",https://www.researchgate.net/publication/361802289_A_Recognition_Method_of_Crop_Diseases_and_Insect_Pests_Based_on_Transfer_Learning_and_Convolution_Neural_Network,pest recognition improving crop pest image crop pest diagnose crop existing crop quality crop research crop database agricultural proposes crop
A Crop Disease Recognition Algorithm Based on Machine Learning,"(Zhou et al., 2022)",https://www.researchgate.net/publication/359612341_A_Crop_Disease_Recognition_Algorithm_Based_on_Machine_Learning,recognition crop crop planting crop disease recognize crop process crop suitable crop prevention crop yield crop crop classifier image
LCA-Net: A Lightweight Cross-Stage Aggregated Neural Network for Fine-Grained Recognition of Crop Pests and Diseases,"(Kong et al., 2023)",https://www.researchgate.net/publication/375137649_LCA-Net_A_Lightweight_Cross-Stage_Aggregated_Neural_Network_for_Fine-Grained_Recognition_of_Crop_Pests_and_Diseases,smart agriculture smart agricultural agriculture technology agricultural supervision pest identification agricultural scenario crop pest agricultural environment comprehensive pest agricultural sector
Recognition of diseases of maize crop using deep learning models,"(Haque et al., 2022)",https://www.researchgate.net/publication/365726186_Recognition_of_diseases_of_maize_crop_using_deep_learning_models,maize dataset cnn model image maize network cnn disease crop crop using proposed cnn training maize cnnsconvnets crop collected
Research Progress of Crop Disease Image Recognition Based on Wireless Network Communication and Deep Learning,"(Yu, 2021)",https://www.researchgate.net/publication/355249701_Research_Progress_of_Crop_Disease_Image_Recognition_Based_on_Wireless_Network_Communication_and_Deep_Learning,pest detection pest crop image classification recognition method control crop controlling crop suitable crop image processing crop pest image recognition
An Effective Image Augmentation Approach for Maize Crop Disease Recognition and Classification,"(Nagaraju et al., 2022)",https://www.researchgate.net/publication/366170365_An_Effective_Image_Augmentation_Approach_for_Maize_Crop_Disease_Recognition_and_Classification,augmentationsimage classificationimage classificationimage image augmentation learningimage augmentationsimage image dataset vision application classificationimage preprocessing accuracykeywordscomputer visionconvolutional visionconvolutional neural visionconvolutional
An Image Recognition System for Crop Disease Identification of Paddy Fields in Sri Lanka,"(Hettiarachchi & Wedasinghe, 2023)",https://www.researchgate.net/publication/368845189_An_Image_Recognition_System_for_Crop_Disease_Identification_of_Paddy_Fields_in_Sri_Lanka,inspection agriculture agriculture expert farmer agriculture processing farming classification paddy crop based crop production agriculture crop affecting agricultural agriculture
Residual Self-Calibration and Self-Attention Aggregation Network for Crop Disease Recognition,"(Zhang et al., 2021)",https://www.researchgate.net/publication/353782238_Residual_Self-Calibration_and_Self-Attention_Aggregation_Network_for_Crop_Disease_Recognition,recognition crop recognition dataset accuracy crop disease recognition diagnosis recognition recognition algorithm ensuring crop accuracy recognition recognition dataset proposed
A Crop Leaf Disease Image Recognition Method Based on Bilinear Residual Networks,"(He et al., 2022)",https://www.researchgate.net/publication/360200225_A_Crop_Leaf_Disease_Image_Recognition_Method_Based_on_Bilinear_Residual_Networks,image training recognition model training recognition training recognizing recognition image image recognition recognition feature plantvillage dataset crop leaf recognition method
Data Mining in Heuristic Search,"(Oliveira et al., 2023)",https://www.researchgate.net/publication/375705685_Data_Mining_in_Heuristic_Search,mining heuristic heuristic data heuristic using hybrid heuristic heuristic solve heuristic use mining technique heuristic improved heuristic heuristic store
A Review Report on Requirements Analysis with Data Mining,"(Berlas, 2023)",https://www.researchgate.net/publication/375630720_A_Review_Report_on_Requirements_Analysis_with_Data_Mining,requirement analysis requirement engineering software requirement requirement acquisition requirement elicitation requirement providing requirement gathered methodology requirement requirement feedback customer requirement
Data Mining and Big Data Analytics,"(Islam, 2023)",https://www.researchgate.net/publication/374913442_Data_Mining_and_Big_Data_Analytics,analytics emerged decisionmaking datarich datainformed decisionmaking analysis decisionmaking mining big big data decisionmaking research analytics encompassing decisionmaking digital landscape
Developing HIV risk prediction tools in four African settings,"(Kansiime et al., 2023)",https://www.researchgate.net/publication/372679490_Developing_HIV_risk_prediction_tools_in_four_African_settings,hiv prediction predicting hiv predict hiv hiv risk risk hiv hiv prevalence higher hiv hiv pandemic incident hiv valid hiv
A prediction risk score for HIV among adolescent girls and young women in South Africa: identifying those in need of HIV pre-exposure prophylaxis,"(Moyo et al., 2023)",https://www.researchgate.net/publication/371443294_A_prediction_risk_score_for_HIV_among_adolescent_girls_and_young_women_in_South_Africa_identifying_those_in_need_of_HIV_pre-exposure_prophylaxis,predicting hiv hiv risk validate hiv model hiv discriminating hiv analyzed hivrelated hiv positive determining hiv hiv prevalence agyw hiv
Design of a Hybrid Movie Recommender System Using Machine Learning,"(Paranjape et al., 2023)",https://www.researchgate.net/publication/369044255_Design_of_a_Hybrid_Movie_Recommender_System_Using_Machine_Learning,recommendation svd recommendation based collaborative filtering approach recommending recommender fusion recommender proposed recommender play hybrid recommender recommender predict aim recommender
Movie Recommender System Using Machine Learning,"(Gupta et al., 2023)",https://www.researchgate.net/publication/373936856_MOVIE_RECOMMENDER_SYSTEM_USING_MACHINE_LEARNING,recommendation making recommendation utilization learning recommender generates recommendation recommendation named information filtering recommender generates movie search movie recommendation contentbased filtering
Chatbot Movie Recommender System,"(Singh, 2022)",https://www.researchgate.net/publication/359198044_CHATBOT_MOVIE_RECOMMENDER_SYSTEM,collaborative filtering recommender improves personalized recommendation recommender content keywords recommender recommender determined recommender beneficial recommender understands movie recommender happiness recommender
Streamlining Information Retrieval Using a Chatbot Application,"(Sittipolkul et al., 2023)",https://www.researchgate.net/publication/374382589_Streamlining_Information_Retrieval_Using_a_Chatbot_Application,utilization chatbot developed chatbot training chatbot chatbot efficient chatbot application document chatbot using chatbot use chatbot conversation data chatbot result
Helpi  An Automated Healthcare Chatbot,"(Gowthami Reddy et al., 2023)",https://www.researchgate.net/publication/374505634_Helpi_-_An_Automated_Healthcare_Chatbot,healthcare chatbot proposed chatbot chatbots functionality chatbots helpi chatbot enhance chatbots chatbot chatbot capable nlp machine chatbot named
Generative AI Enabled Conversational Chatbot for Drilling and Production Analytics,"(Singh, Jia, & Nalagatla, 2023)",https://www.researchgate.net/publication/374382686_Generative_AI_Enabled_Conversational_Chatbot_for_Drilling_and_Production_Analytics,dataset chatbot analytics chatbot information drilling operation chatbot chatbot trained chatbots capability insight trend chatbot perform datasets use study1 chatbot
The Development of Chatbot Provided Registration Information Services for Students in Distance Learning,"(Chumkaew, 2023)",https://www.researchgate.net/publication/374717822_The_Development_of_Chatbot_Provided_Registration_Information_Services_for_Students_in_Distance_Learning,chatbot study chatbots providing use chatbots developed chatbot designing chatbots chatbots conversation chatbots crucial development chatbot chatbots conversation student
Development of WSN System for Monitoring the Sugar Production Process in Sugar Industries,"(Patil & Kumbhar, 2020)",https://www.researchgate.net/publication/350485758_Development_of_WSN_System_for_Monitoring_the_Sugar_Production_Process_in_Sugar_Industries,india sugar sugar production production sugar monitoring industry sugar industry using zigbee zigbee module temperature sensor production monitored production temperature
Advanced Home-Based Diabetes Monitoring System: Initial Real-World Experiences,"(Díaz Jiménez et al., 2023)",https://www.researchgate.net/publication/374305471_Advanced_Home-Based_Diabetes_Monitoring_System_Initial_Real-World_Experiences,sensorbased activity monitoring habit monitoring healthy implementing sensorbased sensor device sensorbased diabetes disease suggests sensorbased monitor healthy diabetes patient
DVC-Net: a new dual-view context-aware network for emotion recognition in the wild,"(Qing et al., 2023)",https://www.researchgate.net/publication/374445894_DVC-Net_a_new_dual-view_context-aware_network_for_emotion_recognition_in_the_wild,emotion recognition feature emotional recognition wild expression posture recognition datasets context feature facial expression context capture posture erw gesture feature
Parsing is All You Need for Accurate Gait Recognition in the Wild,"(Zheng et al., 2023)",https://www.researchgate.net/publication/373551983_Parsing_is_All_You_Need_for_Accurate_Gait_Recognition_in_the_Wild,parsingbased gait gait representation gait recognition gait parsing dataset gait gait3dparsing comprehensively gait3d dataset based gait3dparsing gait3dparsing human gait
Real-Time Masked Face Recognition in the Wild with few shot,"(Gunturi et al., 2023)",https://www.researchgate.net/publication/375672803_Real-Time_Masked_Face_Recognition_in_the_Wild_with_few_shots,realtime face masked face mlfw masked face registration registering face facial mask facetomask masktoface realtime masked masktoface face realtime
Automatic Recognition of Wild Animals for Road Accident Prevention Using Deep Learning with Yolov4,"(Diop et al., 2023)",https://www.researchgate.net/publication/375576788_Automatic_Recognition_of_Wild_Animals_for_Road_Accident_Prevention_Using_Deep_Learning_with_Yolov4,wildlife recognition wildliferelated road recognition road problem wildlife vision using wildlife wild animal road accident detection wild fact wildliferelated
Recognition of Baybayin (Ancient Philippine Character) Handwritten Letters Using VGG16 Deep Convolutional Neural Network Model,"(Bague et al., 2020)",https://www.researchgate.net/publication/344437303_Recognition_of_Baybayin_Ancient_Philippine_Character_Handwritten_Letters_Using_VGG16_Deep_Convolutional_Neural_Network_Model,character extraction translation handwritten handwritten document handwritten baybayin extraction document handwritten tagalog word corresponding tagalog 90 handwritten 45 handwritten
Baybayin Character Instance Detection,"(Amoguis et al., 2023)",https://www.researchgate.net/publication/370127050_Baybayin_Character_Instance_Detection,philippine text classifying baybayin baybayin text baybayin philippine vision machine detect baybayin characterlevel image baybayin script baybayin character read baybayin
A Baybayin word recognition system,"(Pino et al., 2021)",https://www.researchgate.net/publication/352439882_A_Baybayin_word_recognition_system,transliteration baybayin philippine writing automated transliteration text transcribed character classifier baybayin ocr character classifying recognition character transliteration writing baybayin
NLP-Based Text Summarization Using BART Model,"(N & M, 2023)",https://www.researchgate.net/publication/374558913_NLP_BASED_TEXT_SUMMARIZATION_USING_BART_MODEL,summarization model text summarization summarization using summarizing provides summarization important summarization project implement nlp model nlp nlp model used summarize
AI Text Summarization System,"(Kuyate, Jadhav, & Jadhav, 2023)",https://www.researchgate.net/publication/371170910_AI_Text_Summarization_System,summarization utilizes summarization capability text summarization summarization process summarization utilizing summarization document document summarization summarization content text document text providing
Abstractive Text Summarization with Pegasus and Flask,"(Abdikadir & Omar, 2023)",https://www.researchgate.net/publication/373797915_ABSTRACTIVE_TEXT_SUMMARIZATION_WITH_PEGASUS_AND_FLASK,pegasus summarization text summarization summarization diverse abstractive summarization summarization specifically summarization benchmark summarization summarization explain summarization using summarization aim
Machine learning and deep learning for social science: a bibliometric approach,"(Nan & Kim, 2023)",https://www.researchgate.net/publication/375720748_Machine_learning_and_deep_learning_for_social_science_a_bibliometric_approach,ai powerhouse current research global ai investment ai ai technology intelligence aibased aitimes 2020 billion developing ai 2022 instance
Continual Learning of Deep Learning for Indonesian Sentiment Analysis,"(Nikanor et al., 2023)",https://www.researchgate.net/publication/375576796_Continual_Learning_of_Deep_Learning_for_Indonesian_Sentiment_Analysis,bert model transformer bert simulation bert performance bert sentiment analysis deep learning continuously learns opinion evaluation including sentiment knowledge retain
Machine Learning and Deep Learning in Business Domains,"(Cruz, 2023)",https://www.researchgate.net/publication/375237092_Machine_Learning_and_Deep_Learning_in_Business_Domains,ml business ml deep ai ml learning ml challenge ml business challenge deep learning application ai decisionmaking deep ml involves
AZ-skin: Inclusive system for skin disease recognition from hybrid data,"(Zhiou & Njah, 2023)",https://www.researchgate.net/publication/374774973_AZ-skin_Inclusive_system_for_skin_disease_recognition_from_hybrid_data,recognition skin classifier clinical diagnosis skin dermatologist skin create classification skin condition accessibility dermatologist clinical skin skin image decision skin
Machine Learning Methods in Skin Disease Recognition: A Systematic Review,"(Sun et al., 2023)",https://www.researchgate.net/publication/369583960_Machine_Learning_Methods_in_Skin_Disease_Recognition_A_Systematic_Review,automated skin diagnosis skin skin diagnosis skin image ml application application ml application skin automatic skin learning ml skin disease
